name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
quezon city,2/8/2024,33,23.4,28.3,36.6,23.4,30.4,21.5,67.4,0.005,100,4.17,rain,0,0,14.8,14.8,331.6,1012.7,53,9.3,146.1,12.7,8,10,2024-02-08T06:22:47,2024-02-08T17:57:22,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/9/2024,32.9,23.7,27.8,36.9,23.7,29.8,21.8,70.3,0,0,0,,0,0,15.1,14.4,88,1014.9,54.9,9.2,90.3,7.9,4,10,2024-02-09T06:22:28,2024-02-09T17:57:46,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/10/2024,31.1,22.3,27.1,34.4,22.3,28.5,21,70.1,0.003,100,4.17,rain,0,0,28.8,16.3,96.9,1017,48.1,9.3,110.2,9.4,8,10,2024-02-10T06:22:09,2024-02-10T17:58:09,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/11/2024,31.9,21.5,27.3,33.4,21.5,28,19.3,63.2,0,0,0,,0,0,40.7,23.6,96.6,1017.8,33.8,9.3,144.6,12.5,8,10,2024-02-11T06:21:48,2024-02-11T17:58:32,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/12/2024,30.9,22.9,26.5,32.3,22.9,26.9,18.6,62.8,0,0,0,rain,0,0,48.2,25.2,81.6,1018.2,43.1,9.4,71,6.1,6,10,2024-02-12T06:21:27,2024-02-12T17:58:53,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/13/2024,31.9,21.5,26.5,34.8,21.5,27.3,19.4,66,0,0,0,,0,0,27.7,20,98.9,1017.6,41.4,9.5,115,9.9,7,10,2024-02-13T06:21:04,2024-02-13T17:59:15,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/14/2024,32.5,24.7,27.9,35.1,24.7,29.6,21.5,68.9,0,0,0,,0,0,42.5,30.8,102.9,1015.8,56.2,9.3,70.9,5.9,4,10,2024-02-14T06:20:41,2024-02-14T17:59:36,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/15/2024,32.8,22.5,28,36.8,22.5,30.1,21.9,70.2,0,0,0,,0,0,15.5,18.7,111,1014.9,48.8,9.5,138.8,12,8,10,2024-02-15T06:20:17,2024-02-15T17:59:56,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/16/2024,32,23.2,27.5,35.8,23.2,29.1,21.3,70.1,0,0,0,,0,0,39.6,25.2,128.5,1015,47.3,9.7,96.5,8.4,5,10,2024-02-16T06:19:51,2024-02-16T18:00:15,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/17/2024,31,22.8,27.5,33.8,22.8,28.7,20.5,66.5,0.005,100,4.17,rain,0,0,43.2,18,122.9,1014.1,55.2,9.4,122.9,10.6,8,10,2024-02-17T06:19:25,2024-02-17T18:00:34,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/18/2024,33.1,22.9,27.7,37.1,22.9,29.1,20.6,66.2,0,0,0,rain,0,0,39.6,21.4,144.7,1015.1,37.8,9.5,155.3,13.4,7,10,2024-02-18T06:18:58,2024-02-18T18:00:53,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/19/2024,33,24.1,28.1,36.7,24.1,29.6,20.7,65.1,0,0,0,,0,0,38.9,28.4,118.3,1015.5,29.3,9.7,178,15.4,8,10,2024-02-19T06:18:30,2024-02-19T18:01:11,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/20/2024,33.7,22.5,28.2,35.1,22.5,29.5,20.2,63.4,0,0,0,,0,0,38.9,21.7,125.8,1014.7,29.7,9.5,169.9,14.8,8,10,2024-02-20T06:18:02,2024-02-20T18:01:28,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/21/2024,32.9,22.5,28,35.2,22.5,29.3,20.1,63.5,0,0,0,,0,0,38.9,22.1,107.4,1014.6,49.7,9.7,102.1,8.8,7,10,2024-02-21T06:17:32,2024-02-21T18:01:45,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/22/2024,33,22.5,28.2,38,22.5,30.2,21.3,67.5,0,0,0,,0,0,32.4,30.3,120.3,1014.4,40.2,9.7,105,9,7,10,2024-02-22T06:17:02,2024-02-22T18:02:01,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/23/2024,32,24.1,28.1,36.6,24.1,30.4,21.7,68.6,0,0,0,,0,0,40.7,21.3,108.1,1014.6,41.2,9.7,123.7,10.6,8,10,2024-02-23T06:16:31,2024-02-23T18:02:17,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/24/2024,34.2,24.4,28.7,37.1,24.4,30.4,20.9,64.3,0.003,100,8.33,rain,0,0,28.8,24.4,84.4,1014.6,61.4,9.7,149.6,12.9,8,10,2024-02-24T06:15:59,2024-02-24T18:02:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/25/2024,32.2,25.2,27.9,35.8,25.2,30.2,22.6,73.7,2.978,100,16.67,rain,0,0,37.1,22.5,92.3,1013.7,62.3,9.7,68,5.9,6,10,2024-02-25T06:15:27,2024-02-25T18:02:47,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/26/2024,33,23.6,28.1,33.5,23.6,28.9,19.2,60.6,0,0,0,,0,0,38.9,23.6,108.2,1014.5,28.1,9.6,182.5,15.6,8,10,2024-02-26T06:14:54,2024-02-26T18:03:01,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/27/2024,32.9,21.4,27.4,34.6,21.4,28.1,19.2,62.4,0,0,0,,0,0,38.9,22.7,107.8,1014.9,34.2,9.5,177.3,15.5,8,10,2024-02-27T06:14:20,2024-02-27T18:03:15,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/28/2024,31.9,21.7,27.6,34.1,21.7,28.3,19,61,0,0,0,,0,0,37.1,29.4,112.1,1014.2,31.5,9.5,145.2,12.6,9,10,2024-02-28T06:13:45,2024-02-28T18:03:29,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/29/2024,33.3,22.2,28,35.9,22.2,29.4,20.1,63.1,0,0,0,,0,0,38.9,21.6,104.3,1013.8,35.4,9.6,117.1,10.2,6,10,2024-02-29T06:13:10,2024-02-29T18:03:41,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/1/2024,32.9,22,28,35.9,22,29.6,20.5,64.6,0,0,0,,0,0,32.4,21.8,115.8,1013.5,30,9.6,160.3,14,7,10,2024-03-01T06:12:34,2024-03-01T18:03:54,0.69,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/2/2024,32,23.2,27.8,34.8,23.2,29,20.1,63.8,0,0,0,,0,0,42.5,20.6,122.7,1013.3,37,9.7,138.8,12.1,7,10,2024-03-02T06:11:58,2024-03-02T18:04:06,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/3/2024,33.1,22.5,27.9,34.2,22.5,28.8,19.8,62.6,0,0,0,,0,0,18,20.2,118.5,1013.3,26.4,9.5,122.1,10.5,7,10,2024-03-03T06:11:21,2024-03-03T18:04:18,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/4/2024,32.9,22.3,28,37.8,22.3,30.5,22,70.4,0,0,0,,0,0,18.4,20,116.2,1012.6,59.8,9.6,75,6.5,5,10,2024-03-04T06:10:44,2024-03-04T18:04:29,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/5/2024,34.1,24.9,29.1,36,24.9,31.4,21.5,65.4,0,0,0,,0,0,32.4,18.7,136.6,1011,36,9.6,144.3,12.5,6,10,2024-03-05T06:10:06,2024-03-05T18:04:40,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/6/2024,36,22.2,28.5,37.3,22.2,30,21,65.6,0,0,0,,0,0,21.6,19.9,254.4,1010.2,33.6,9.4,172,14.9,6,10,2024-03-06T06:09:27,2024-03-06T18:04:50,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/7/2024,34,23.8,29.2,38.1,23.8,31.8,21.6,64.6,0,0,0,,0,0,38.9,16.7,119.3,1010.8,43.1,9.4,111.2,9.7,5,10,2024-03-07T06:08:48,2024-03-07T18:05:01,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/8/2024,32,24.9,28.5,36.6,24.9,30.7,21,64.4,0,0,0,,0,0,40.7,19.8,114.9,1011.6,44.1,9.6,96.7,8.4,6,10,2024-03-08T06:08:09,2024-03-08T18:05:10,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/9/2024,30,24.2,27.5,33.1,24.2,29.1,20.9,67.9,0.395,100,16.67,rain,0,0,35.6,16.5,98.8,1013,77,9.3,74.9,6.5,4,10,2024-03-09T06:07:29,2024-03-09T18:05:20,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/10/2024,32.9,24.2,28.3,35.9,24.2,29.9,20.4,63.2,0,0,0,rain,0,0,46.8,27,91.8,1015,48.2,9.4,124,10.6,8,10,2024-03-10T06:06:49,2024-03-10T18:05:29,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/11/2024,32,23.9,27.9,35.7,23.9,29.6,20.8,66,0,0,0,,0,0,19.1,14.6,121.1,1014.9,77.3,9.3,94.9,8.1,4,10,2024-03-11T06:06:09,2024-03-11T18:05:38,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/12/2024,32,25.2,28.7,37.8,25.2,31.6,22.6,70.3,0,0,0,rain,0,0,18,19.8,9.6,1013.1,81.3,9.2,118.9,10.1,5,10,2024-03-12T06:05:28,2024-03-12T18:05:47,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/13/2024,32.3,26,28.7,35.9,26,31.2,21.6,66.4,0,0,0,,0,0,34.2,21.7,107.5,1013.7,74.4,9.5,115.3,9.9,6,10,2024-03-13T06:04:47,2024-03-13T18:05:55,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/14/2024,33,25.2,28.5,36.9,25.2,30.4,21.5,66.6,0,0,0,rain,0,0,36,20.3,113.5,1013.8,58.9,9.5,87.9,7.5,5,10,2024-03-14T06:04:06,2024-03-14T18:06:03,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/15/2024,30,24.2,27.5,34.1,24.2,29.4,21.5,70.4,0.023,100,12.5,rain,0,0,22.7,18.1,113.8,1014.6,74.9,9.4,49.9,4.3,2,10,2024-03-15T06:03:24,2024-03-15T18:06:11,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/16/2024,33.9,25.2,28.9,36.9,25.2,30.9,21.3,64.7,0,0,0,,0,0,36,18.4,119,1014.4,49,9.3,114.2,10,7,10,2024-03-16T06:02:42,2024-03-16T18:06:19,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/17/2024,32.9,23.5,28.5,36.1,23.5,30.7,21.2,65.5,0.015,100,8.33,rain,0,0,18.7,18.5,127.1,1013.5,47,9.3,168.5,14.6,7,10,2024-03-17T06:02:00,2024-03-17T18:06:27,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/18/2024,33.9,24.7,28.6,38.1,24.7,30.4,20.5,62.5,0,0,0,,0,0,36,22.4,111.3,1012.4,48.9,9.4,117.5,10,6,10,2024-03-18T06:01:18,2024-03-18T18:06:34,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/19/2024,32.9,20.9,27.6,36,20.9,29,20.6,66.9,5.794,100,8.33,rain,0,0,14,20.2,93.5,1013.3,58.6,9.2,111,9.4,6,10,2024-03-19T06:00:35,2024-03-19T18:06:41,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/20/2024,32.1,24.4,28.6,35,24.4,30.3,20.4,62.1,0,0,0,,0,0,40.7,20,123.8,1014.1,57.7,9.3,80.1,6.8,5,10,2024-03-20T05:59:53,2024-03-20T18:06:48,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/21/2024,29.9,22.8,26.8,33.1,22.8,28.2,20.9,70.3,2.134,100,8.33,rain,0,0,27.4,17.8,104.3,1013.2,73.4,9.3,103.5,9.1,5,10,2024-03-21T05:59:10,2024-03-21T18:06:55,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/22/2024,30.9,21.3,27.1,34.4,21.3,28.4,20.7,68.9,0,0,0,,0,0,41.2,24.8,114.3,1012.5,65.2,9.5,83.2,7.1,3,10,2024-03-22T05:58:28,2024-03-22T18:07:02,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/23/2024,32.7,24.7,28.2,37.7,24.7,30.3,22.3,71.2,0.112,100,20.83,rain,0,0,39.1,19.7,116.5,1013.5,79.1,9.1,92.1,8,5,10,2024-03-23T05:57:45,2024-03-23T18:07:09,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/24/2024,34.5,23.5,29.4,38.1,23.5,31.5,21.2,63.1,0,0,0,,0,0,40.7,20.2,117.5,1014.1,27.8,9.3,172.5,14.9,7,10,2024-03-24T05:57:02,2024-03-24T18:07:16,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/25/2024,34.7,24,29.6,41.4,24,32.1,21.4,62.7,0,0,0,,0,0,41.5,18.3,118.6,1013.5,28.1,9.5,154.2,13.3,7,10,2024-03-25T05:56:19,2024-03-25T18:07:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/26/2024,34.9,24.9,30,43.1,24.9,34.2,22.9,66.3,0.5,100,4.17,rain,0,0,15.1,17,118.2,1014.1,58.1,9.3,126.7,10.8,7,30,2024-03-26T05:55:36,2024-03-26T18:07:29,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/27/2024,34,20.5,29,43.4,20.5,34.3,25,78.8,17.419,100,12.5,rain,0,0,37.1,23.9,79.6,1014.1,60.1,9.5,152.1,13.3,8,30,2024-03-27T05:54:53,2024-03-27T18:07:36,0.56,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,3/28/2024,35.9,27.8,30.8,43.1,30.8,36.4,24.3,69,5.4,100,29.17,rain,0,0,20.5,24.7,118.8,1012.1,45.3,10.3,195.8,16.9,8,30,2024-03-28T05:54:11,2024-03-28T18:07:43,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,RPLL,E0758"
quezon city,3/29/2024,33.9,26.9,30.2,41.7,30.9,35.9,24.6,72.6,2.9,100,37.5,rain,0,0,50,36.6,87.8,1013.3,47.6,10.4,161.8,14,8,30,2024-03-29T05:53:28,2024-03-29T18:07:49,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"C6CX3,RPLC,RPLL,F0027,E0758"
quezon city,3/30/2024,34.9,25.9,29.9,41.6,25.9,33.7,23,67.4,0,0,0,,0,0,42.5,21.9,109.8,1014.2,36.5,10.3,223.9,19.2,8,10,2024-03-30T05:52:45,2024-03-30T18:07:56,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"C6CX3,RPLC,RPLL,F0027,E0758"
quezon city,3/31/2024,34.9,24.9,29.8,39.2,24.9,32.5,21.3,61.6,0,0,0,,0,0,18.7,15.3,127.1,1013.3,25.4,10.3,223,19.2,8,10,2024-03-31T05:52:03,2024-03-31T18:08:03,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6CX3,RPLC,RPLL,E0758"
quezon city,4/1/2024,34.9,26.9,30.5,40.6,29.3,34.7,23.2,66.3,0,0,0,,0,0,19.1,62.9,114.6,1011.8,26.7,10.4,212.1,18.3,9,10,2024-04-01T05:51:20,2024-04-01T18:08:09,0.74,Partially cloudy,Partly cloudy throughout the day.,wind,"C6CX3,RPLC,RPLL,E0758"
quezon city,4/2/2024,34.9,24.5,30.5,49.8,24.5,33.7,21.8,61.1,0.001,100,4.17,rain,0,0,28.8,20.2,117.8,1011.4,27.8,9.6,234.1,20.1,8,10,2024-04-02T05:50:38,2024-04-02T18:08:16,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,4/3/2024,34.9,25.4,30,40.4,25.4,33.2,21.8,61.9,0,0,0,,0,0,16.6,21.1,117.2,1011.5,36.9,9.6,141.5,12.2,6,10,2024-04-03T05:49:56,2024-04-03T18:08:23,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,4/4/2024,34.9,24.3,30.2,40.6,24.3,33.6,21.7,60.9,0,0,0,,0,0,22.7,16.7,124.5,1011,42.1,9.5,156.1,13.3,8,10,2024-04-04T05:49:15,2024-04-04T18:08:30,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,4/5/2024,34,24.9,29.8,40.4,24.9,32.8,21.8,63,0.005,100,4.17,rain,0,0,42.5,24.8,107.8,1011.1,38.9,9.7,231.1,20,10,10,2024-04-05T05:48:33,2024-04-05T18:08:37,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,4/6/2024,33.9,25.3,29.3,41.7,25.3,32.7,22.4,66.5,0.001,100,4.17,rain,0,0,46.8,20.6,107.4,1011.4,48.9,9.6,78,6.9,4,10,2024-04-06T05:47:52,2024-04-06T18:08:44,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,4/7/2024,34.3,23.4,30.2,40.4,23.4,33.3,21.8,62.1,0,0,0,,0,0,37.1,18.4,118.9,1010.4,29.8,9.7,245.3,21.2,9,10,2024-04-07T05:47:11,2024-04-07T18:08:52,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,4/8/2024,34.9,24.2,30.2,40.4,24.2,33.5,21.5,60.9,0,0,0,,0,0,18.7,18.4,128.7,1011,31.1,9.5,209.6,18.1,7,10,2024-04-08T05:46:30,2024-04-08T18:08:59,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,4/9/2024,35,23.2,30,42.9,23.2,33.6,21.9,62.8,0,0,0,,0,0,38.9,17.6,118.6,1011.3,39.5,9.5,200.6,17.4,8,10,2024-04-09T05:45:50,2024-04-09T18:09:07,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98326099999,98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,4/10/2024,34.8,24.8,30.2,40.4,24.8,33.5,22.1,62.9,0,0,0,,0,0,37.1,19.3,113.4,1012.1,41.7,9.4,219,18.9,7,10,2024-04-10T05:45:10,2024-04-10T18:09:15,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,4/11/2024,34.6,26.6,30.2,40.4,26.6,33.4,21.9,62.5,0,0,0,,0,0,37.1,21.7,126.9,1012,44.6,9.6,171.1,15,8,10,2024-04-11T05:44:30,2024-04-11T18:09:23,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,4/12/2024,35.1,26.1,30.6,39.5,26.1,33.6,21.7,60.6,0,0,0,,0,0,32.4,26.1,121.6,1011.3,32.1,9.5,221.8,19.1,7,10,2024-04-12T05:43:51,2024-04-12T18:09:31,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,4/13/2024,36,23.3,30.4,40.7,23.3,33.6,21.7,61.1,0,0,0,,0,0,20.2,18.2,123.7,1010.8,34.9,9.3,193.5,16.7,9,10,2024-04-13T05:43:12,2024-04-13T18:09:39,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,4/14/2024,35.9,25.2,30.9,42.9,25.2,35,22.6,62.7,0,0,0,,0,0,18.4,27.1,138.5,1011.9,28.4,9.5,170,14.8,8,10,2024-04-14T05:42:34,2024-04-14T18:09:48,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,4/15/2024,36,25.5,31.2,41.8,25.5,35.3,22.8,62.9,0,0,0,,0,0,22,30.5,115.8,1012.1,27.8,9.2,215.3,18.6,7,10,2024-04-15T05:41:56,2024-04-15T18:09:57,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,4/16/2024,35.2,24.8,30.5,41.8,24.8,33.9,22.2,62.5,0,0,0,,0,0,36,19.7,137.3,1011.2,31.6,9.3,213.1,18.5,7,10,2024-04-16T05:41:19,2024-04-16T18:10:06,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
